ID,PAPER NAME,AUTHORS NAME,PAPER LINK
8018,The Self-Normalized Estimator for Counterfactual Learning,"Adith Swaminathan, Thorsten Joachims",/paper/2015/hash/39027dfad5138c9ca0c474d71db915c3-Abstract.html
8019,Information-theoretic lower bounds for convex optimization with erroneous oracles,"Yaron Singer, Jan Vondrak",/paper/2015/hash/393c55aea738548df743a186d15f3bef-Abstract.html
8020,A Nonconvex Optimization Framework for Low Rank Matrix Estimation,"Tuo Zhao, Zhaoran Wang, Han Liu",/paper/2015/hash/39461a19e9eddfb385ea76b26521ea48-Abstract.html
8021,Recursive Training of 2D-3D Convolutional Networks for Neuronal Boundary Prediction,"Kisuk Lee, Aleksandar Zlateski, Vishwanathan Ashwin, H. Sebastian Seung",/paper/2015/hash/39dcaf7a053dc372fbc391d4e6b5d693-Abstract.html
8022,Multi-class SVMs: From Tighter Data-Dependent Generalization Bounds to Novel Algorithms,"Yunwen Lei, Urun Dogan, Alexander Binder, Marius Kloft",/paper/2015/hash/3a029f04d76d32e79367c4b3255dda4d-Abstract.html
8023,Scalable Inference for Gaussian Process Models with Black-Box Likelihoods,"Amir Dezfouli, Edwin V. Bonilla",/paper/2015/hash/3b3dbaf68507998acd6a5a5254ab2d76-Abstract.html
8024,M-Best-Diverse Labelings for Submodular Energies and Beyond,"Alexander Kirillov, Dmytro Shlezinger, Dmitry P. Vetrov, Carsten Rother, Bogdan Savchynskyy",/paper/2015/hash/3c7781a36bcd6cf08c11a970fbe0e2a6-Abstract.html
8025,BinaryConnect: Training Deep Neural Networks with binary weights during propagations,"Matthieu Courbariaux, Yoshua Bengio, Jean-Pierre David",/paper/2015/hash/3e15cc11f979ed25912dff5b0669f2cd-Abstract.html
8026,No-Regret Learning in Bayesian Games,"Jason Hartline, Vasilis Syrgkanis, Eva Tardos",/paper/2015/hash/3e7e0224018ab3cf51abb96464d518cd-Abstract.html
8027,Robust Gaussian Graphical Modeling with the Trimmed Graphical Lasso,"Eunho Yang, Aurelie C. Lozano",/paper/2015/hash/3fb451ca2e89b3a13095b059d8705b15-Abstract.html
8028,Parallelizing MCMC with Random Partition Trees,"Xiangyu Wang, Fangjian Guo, Katherine A. Heller, David B. Dunson",/paper/2015/hash/40008b9a5380fcacce3976bf7c08af5b-Abstract.html
8029,Convergence rates of sub-sampled Newton methods,"Murat A. Erdogdu, Andrea Montanari",/paper/2015/hash/404dcc91b2aeaa7caa47487d1483e48a-Abstract.html
8030,Learning Theory and Algorithms for Forecasting Non-stationary Time Series,"Vitaly Kuznetsov, Mehryar Mohri",/paper/2015/hash/41f1f19176d383480afa65d325c06ed0-Abstract.html
8031,Equilibrated adaptive learning rates for non-convex optimization,"Yann Dauphin, Harm de Vries, Yoshua Bengio",/paper/2015/hash/430c3626b879b4005d41b8a46172e0c0-Abstract.html
8032,Optimal Linear Estimation under Unknown Nonlinear Transform,"Xinyang Yi, Zhaoran Wang, Constantine Caramanis, Han Liu",/paper/2015/hash/437d7d1d97917cd627a34a6a0fb41136-Abstract.html
8033,Analysis of Robust PCA via Local Incoherence,"Huishuai Zhang, Yi Zhou, Yingbin Liang",/paper/2015/hash/43baa6762fa81bb43b39c62553b2970d-Abstract.html
8034,Probabilistic Variational Bounds for Graphical Models,"Qiang Liu, John W. Fisher III, Alexander T. Ihler",/paper/2015/hash/43feaeeecd7b2fe2ae2e26d917b6477d-Abstract.html
8035,The Human Kernel,"Andrew G. Wilson, Christoph Dann, Chris Lucas, Eric P. Xing",/paper/2015/hash/4462bf0ddbe0d0da40e1e828ebebeb11-Abstract.html
8036,Asynchronous Parallel Stochastic Gradient for Nonconvex Optimization,"Xiangru Lian, Yijun Huang, Yuncheng Li, Ji Liu",/paper/2015/hash/452bf208bf901322968557227b8f6efe-Abstract.html
8037,Evaluating the statistical significance of biclusters,"Jason D. Lee, Yuekai Sun, Jonathan E. Taylor",/paper/2015/hash/4558dbb6f6f8bb2e16d03b85bde76e2c-Abstract.html
8038,Fast and Guaranteed Tensor Decomposition via Sketching,"Yining Wang, Hsiao-Yu Tung, Alexander J. Smola, Anima Anandkumar",/paper/2015/hash/45645a27c4f1adc8a7a835976064a86d-Abstract.html
8039,Inverse Reinforcement Learning with Locally Consistent Reward Functions,"Quoc Phong Nguyen, Bryan Kian Hsiang Low, Patrick Jaillet",/paper/2015/hash/456ac9b0d15a8b7f1e71073221059886-Abstract.html
8040,A hybrid sampler for Poisson-Kingman mixture models,"Maria Lomeli, Stefano Favaro, Yee Whye Teh",/paper/2015/hash/459a4ddcb586f24efd9395aa7662bc7c-Abstract.html
8041,Learning with Symmetric Label Noise: The Importance of Being Unhinged,"Brendan van Rooyen, Aditya Menon, Robert C. Williamson",/paper/2015/hash/45c48cce2e2d7fbdea1afc51c7c6ad26-Abstract.html
8042,Visalogy: Answering Visual Analogy Questions,"Fereshteh Sadeghi, C. Lawrence Zitnick, Ali Farhadi",/paper/2015/hash/45f31d16b1058d586fc3be7207b58053-Abstract.html
8043,Cornering Stationary and Restless Mixing Bandits with Remix-UCB,"Julien Audiffren, Liva Ralaivola",/paper/2015/hash/4888241374e8c62ddd9b4c3cfd091f96-Abstract.html
8044,The Consistency of Common Neighbors for Link Prediction in Stochastic Blockmodels,"Purnamrita Sarkar, Deepayan Chakrabarti, peter j. bickel",/paper/2015/hash/4921f95baf824205e1b13f22d60357a1-Abstract.html
8045,On the Accuracy of Self-Normalized Log-Linear Models,"Jacob Andreas, Maxim Rabinovich, Michael I. Jordan, Dan Klein",/paper/2015/hash/4a08142c38dbe374195d41c04562d9f8-Abstract.html
8046,Learnability of Influence in Networks,"Harikrishna Narasimhan, David C. Parkes, Yaron Singer",/paper/2015/hash/4a2ddf148c5a9c42151a529e8cbdcc06-Abstract.html
8047,Linear Response Methods for Accurate Covariance Estimates from Mean Field Variational Bayes,"Ryan J. Giordano, Tamara Broderick, Michael I. Jordan",/paper/2015/hash/4b0a59ddf11c58e7446c9df0da541a84-Abstract.html
8048,"Weighted Theta Functions and Embeddings with Applications to Max-Cut, Clustering and Summarization","Fredrik D. Johansson, Ankani Chattoraj, Chiranjib Bhattacharyya, Devdatt Dubhashi",/paper/2015/hash/4c27cea8526af8cfee3be5e183ac9605-Abstract.html
8049,End-to-end Learning of LDA by Mirror-Descent Back Propagation over a Deep Architecture,"Jianshu Chen, Ji He, Yelong Shen, Lin Xiao, Xiaodong He, Jianfeng Gao, Xinying Song, Li Deng",/paper/2015/hash/4ca82782c5372a547c104929f03fe7a9-Abstract.html
8050,Robust Spectral Inference for Joint Stochastic Matrix Factorization,"Moontae Lee, David Bindel, David Mimno",/paper/2015/hash/4d6e4749289c4ec58c0063a90deb3964-Abstract.html
8051,Minimax Time Series Prediction,"Wouter M. Koolen, Alan Malek, Peter L. Bartlett, Yasin Abbasi Yadkori",/paper/2015/hash/4dcf435435894a4d0972046fc566af76-Abstract.html
8052,Learning to Segment Object Candidates,"Pedro O. O. Pinheiro, Ronan Collobert, Piotr Dollar",/paper/2015/hash/4e4e53aa080247bc31d0eb4e7aeb07a0-Abstract.html
8053,A Theory of Decision Making Under Dynamic Context,"Michael Shvartsman, Vaibhav Srivastava, Jonathan D. Cohen",/paper/2015/hash/4e8412ad48562e3c9934f45c3e144d48-Abstract.html
8054,Particle Gibbs for Infinite Hidden Markov Models,"Nilesh Tripuraneni, Shixiang (Shane) Gu, Hong Ge, Zoubin Ghahramani",/paper/2015/hash/4edaa105d5f53590338791951e38c3ad-Abstract.html
8055,Bandit Smooth Convex Optimization: Improving the Bias-Variance Tradeoff,"Ofer Dekel, Ronen Eldan, Tomer Koren",/paper/2015/hash/4f398cb9d6bc79ae567298335b51ba8a-Abstract.html
8056,Compressive spectral embedding: sidestepping the SVD,"Dinesh Ramasamy, Upamanyu Madhow",/paper/2015/hash/4f6ffe13a5d75b2d6a3923922b3922e5-Abstract.html
8057,Winner-Take-All Autoencoders,"Alireza Makhzani, Brendan J. Frey",/paper/2015/hash/5129a5ddcd0dcd755232baa04c231698-Abstract.html
8058,Robust Feature-Sample Linear Discriminant Analysis for Brain Disorders Diagnosis,"Ehsan Adeli-Mosabbeb, Kim-Han Thung, Le An, Feng Shi, Dinggang Shen",/paper/2015/hash/51d92be1c60d1db1d2e5e7a07da55b26-Abstract.html
8059,COEVOLVE: A Joint Point Process Model for Information Diffusion and Network Co-evolution,"Mehrdad Farajtabar, Yichen Wang, Manuel Gomez Rodriguez, Shuang Li, Hongyuan Zha, Le Song",/paper/2015/hash/52292e0c763fd027c6eba6b8f494d2eb-Abstract.html
8060,Nearly Optimal Private LASSO,"Kunal Talwar, Abhradeep Guha Thakurta, Li Zhang",/paper/2015/hash/52d080a3e172c33fd6886a37e7288491-Abstract.html
8061,Calibrated Structured Prediction,"Volodymyr Kuleshov, Percy S. Liang",/paper/2015/hash/52d2752b150f9c35ccb6869cbf074e48-Abstract.html
8062,Spectral Representations for Convolutional Neural Networks,"Oren Rippel, Jasper Snoek, Ryan P. Adams",/paper/2015/hash/536a76f94cf7535158f66cfbd4b113b6-Abstract.html
8063,On the consistency theory of high dimensional variable screening,"Xiangyu Wang, Chenlei Leng, David B. Dunson",/paper/2015/hash/540ae6b0f6ac6e155062f3dd4f0b2b01-Abstract.html
8064,Revenue Optimization against Strategic Buyers,"Mehryar Mohri, Andres Munoz",/paper/2015/hash/55c567fd4395ecef6d936cf77b8d5b2b-Abstract.html
8065,The Population Posterior and Bayesian Modeling on Streams,"James McInerney, Rajesh Ranganath, David Blei",/paper/2015/hash/5751ec3e9a4feab575962e78e006250d-Abstract.html
8066,Parallel Predictive Entropy Search for Batch Global Optimization of Expensive Objective Functions,"Amar Shah, Zoubin Ghahramani",/paper/2015/hash/57c0531e13f40b91b3b0f1a30b529a1d-Abstract.html
8067,The Return of the Gating Network: Combining Generative Models and Discriminative Training in Natural Image Priors,"Dan Rosenbaum, Yair Weiss",/paper/2015/hash/596f713f9a7376fe90a62abaaedecc2d-Abstract.html
8068,Fighting Bandits with a New Kind of Smoothness,"Jacob D. Abernethy, Chansoo Lee, Ambuj Tewari",/paper/2015/hash/5caf41d62364d5b41a893adc1a9dd5d4-Abstract.html
8069,Sparse and Low-Rank Tensor Decomposition,"Parikshit Shah, Nikhil Rao, Gongguo Tang",/paper/2015/hash/5cbdfd0dfa22a3fca7266376887f549b-Abstract.html
8070,Testing Closeness With Unequal Sized Samples,"Bhaswar Bhattacharya, Gregory Valiant",/paper/2015/hash/5cce8dede893813f879b873962fb669f-Abstract.html
8071,Risk-Sensitive and Robust Decision-Making: a CVaR Optimization Approach,"Yinlam Chow, Aviv Tamar, Shie Mannor, Marco Pavone",/paper/2015/hash/64223ccf70bbb65a3a4aceac37e21016-Abstract.html
8072,Fast Lifted MAP Inference via Partitioning,"Somdeb Sarkhel, Parag Singla, Vibhav G. Gogate",/paper/2015/hash/645098b086d2f9e1e0e939c27f9f2d6f-Abstract.html
8073,Algorithmic Stability and Uniform Generalization,Ibrahim M. Alabdulmohsin,/paper/2015/hash/6512bd43d9caa6e02c990b0a82652dca-Abstract.html
8074,Learning with Group Invariant Features: A Kernel Perspective.,"Youssef Mroueh, Stephen Voinea, Tomaso A. Poggio",/paper/2015/hash/6602294be910b1e3c4571bd98c4d5484-Abstract.html
8075,Tractable Bayesian Network Structure Learning with Bounded Vertex Cover Number,"Janne H. Korhonen, Pekka Parviainen",/paper/2015/hash/66368270ffd51418ec58bd793f2d9b1b-Abstract.html
8076,Convergence Analysis of Prediction Markets via Randomized Subspace Descent,"Rafael Frongillo, Mark D. Reid",/paper/2015/hash/66be31e4c40d676991f2405aaecc6934-Abstract.html
8077,SGD Algorithms based on Incomplete U-statistics: Large-Scale Minimization of Empirical Risk,"Guillaume Papa, Stéphan Clémençon, Aurélien Bellet",/paper/2015/hash/67e103b0761e60683e83c559be18d40c-Abstract.html
8078,Multi-Layer Feature Reduction for Tree Structured Group Lasso via Hierarchical Projection,"Jie Wang, Jieping Ye",/paper/2015/hash/68053af2923e00204c3ca7c6a3150cf7-Abstract.html
8079,From random walks to distances on unweighted graphs,"Tatsunori Hashimoto, Yi Sun, Tommi Jaakkola",/paper/2015/hash/68148596109e38cf9367d27875e185be-Abstract.html
8080,Tensorizing Neural Networks,"Alexander Novikov, Dmitrii Podoprikhin, Anton Osokin, Dmitry P. Vetrov",/paper/2015/hash/6855456e2fe46a9d49d3d3af4f57443d-Abstract.html
8081,On some provably correct cases of variational inference for topic models,"Pranjal Awasthi, Andrej Risteski",/paper/2015/hash/68a83eeb494a308fe5295da69428a507-Abstract.html
8082,GAP Safe screening rules for sparse multi-task and multi-class models,"Eugene Ndiaye, Olivier Fercoq, Alexandre Gramfort, Joseph Salmon",/paper/2015/hash/69421f032498c97020180038fddb8e24-Abstract.html
8083,The Pareto Regret Frontier for Bandits,Tor Lattimore,/paper/2015/hash/6974ce5ac660610b44d9b9fed0ff9548-Abstract.html
8084,Measuring Sample Quality with Stein's Method,"Jackson Gorham, Lester Mackey",/paper/2015/hash/698d51a19d8a121ce581499d7b701668-Abstract.html
8085,Predtron: A Family of Online Algorithms for General Prediction Problems,"Prateek Jain, Nagarajan Natarajan, Ambuj Tewari",/paper/2015/hash/6a10bbd480e4c5573d8f3af73ae0454b-Abstract.html
8086,MCMC for Variationally Sparse Gaussian Processes,"James Hensman, Alexander G. Matthews, Maurizio Filippone, Zoubin Ghahramani",/paper/2015/hash/6b180037abbebea991d8b1232f8a8ca9-Abstract.html
8087,Action-Conditional Video Prediction using Deep Networks in Atari Games,"Junhyuk Oh, Xiaoxiao Guo, Honglak Lee, Richard L. Lewis, Satinder Singh",/paper/2015/hash/6ba3af5d7b2790e73f0de32e5c8c1798-Abstract.html
8088,Unified View of Matrix Completion under General Structural Constraints,"Suriya Gunasekar, Arindam Banerjee, Joydeep Ghosh",/paper/2015/hash/6cd67d9b6f0150c77bda2eda01ae484c-Abstract.html
8089,When are Kalman-Filter Restless Bandits Indexable?,"Christopher R. Dance, Tomi Silander",/paper/2015/hash/6d70cb65d15211726dcce4c0e971e21c-Abstract.html
8090,3D Object Proposals for Accurate Object Class Detection,"Xiaozhi Chen, Kaustav Kundu, Yukun Zhu, Andrew G. Berneshawi, Huimin Ma, Sanja Fidler, Raquel Urtasun",/paper/2015/hash/6da37dd3139aa4d9aa55b8d237ec5d4a-Abstract.html
8091,Interpolating Convex and Non-Convex Tensor Decompositions via the Subspace Norm,"Qinqing Zheng, Ryota Tomioka",/paper/2015/hash/6e62a992c676f611616097dbea8ea030-Abstract.html
8092,Biologically Inspired Dynamic Textures for Probing Motion Perception,"Jonathan Vacher, Andrew Isaac Meso, Laurent U. Perrinet, Gabriel Peyré",/paper/2015/hash/6eb6e75fddec0218351dc5c0c8464104-Abstract.html
8093,Covariance-Controlled Adaptive Langevin Thermostat for Large-Scale Bayesian Sampling,"Xiaocheng Shang, Zhanxing Zhu, Benedict Leimkuhler, Amos J. Storkey",/paper/2015/hash/6f4922f45568161a8cdf4ad2299f6d23-Abstract.html
8094,Semi-supervised Sequence Learning,"Andrew M. Dai, Quoc V. Le",/paper/2015/hash/7137debd45ae4d0ab9aa953017286b20-Abstract.html
8095,Non-convex Statistical Optimization for Sparse Tensor Graphical Model,"Wei Sun, Zhaoran Wang, Han Liu, Guang Cheng",/paper/2015/hash/71a3cb155f8dc89bf3d0365288219936-Abstract.html
8096,Lifted Symmetry Detection and Breaking for MAP Inference,"Timothy Kopp, Parag Singla, Henry Kautz",/paper/2015/hash/71ad16ad2c4d81f348082ff6c4b20768-Abstract.html
8097,Private Graphon Estimation for Sparse Graphs,"Christian Borgs, Jennifer Chayes, Adam Smith",/paper/2015/hash/7250eb93b3c18cc9daa29cf58af7a004-Abstract.html
8098,Online Learning with Adversarial Delays,"Kent Quanrud, Daniel Khashabi",/paper/2015/hash/72da7fd6d1302c0a159f6436d01e9eb0-Abstract.html
8099,Solving Random Quadratic Systems of Equations Is Nearly as Easy as Solving Linear Systems,"Yuxin Chen, Emmanuel Candes",/paper/2015/hash/7380ad8a673226ae47fce7bff88e9c33-Abstract.html
8100,Statistical Topological Data Analysis - A Kernel Perspective,"Roland Kwitt, Stefan Huber, Marc Niethammer, Weili Lin, Ulrich Bauer",/paper/2015/hash/74563ba21a90da13dacf2a73e3ddefa7-Abstract.html
8101,A Structural Smoothing Framework For Robust Graph Comparison,"Pinar Yanardag, S.V.N. Vishwanathan",/paper/2015/hash/7810ccd41bf26faaa2c4e1f20db70a71-Abstract.html
8102,Bandits with Unobserved Confounders: A Causal Approach,"Elias Bareinboim, Andrew Forney, Judea Pearl",/paper/2015/hash/795c7a7a5ec6b460ec00c5841019b9e9-Abstract.html
8103,Scale Up Nonlinear Component Analysis with Doubly Stochastic Gradients,"Bo Xie, Yingyu Liang, Le Song",/paper/2015/hash/79a49b3e3762632813f9e35f4ba53d6c-Abstract.html
8104,A Market Framework for Eliciting Private Data,"Bo Waggoner, Rafael Frongillo, Jacob D. Abernethy",/paper/2015/hash/7af6266cc52234b5aa339b16695f7fc4-Abstract.html
8105,A Generalization of Submodular Cover via the Diminishing Return Property on the Integer Lattice,"Tasuku Soma, Yuichi Yoshida",/paper/2015/hash/7bcdf75ad237b8e02e301f4091fb6bc8-Abstract.html
8106,Space-Time Local Embeddings,"Ke Sun, Jun Wang, Alexandros Kalousis, Stephane Marchand-Maillet",/paper/2015/hash/7cbbc409ec990f19c78c75bd1e06f215-Abstract.html
8107,Mixing Time Estimation in Reversible Markov Chains from a Single Sample Path,"Daniel J. Hsu, Aryeh Kontorovich, Csaba Szepesvari",/paper/2015/hash/7ce3284b743aefde80ffd9aec500e085-Abstract.html
8108,Online Rank Elicitation for Plackett-Luce: A Dueling Bandits Approach,"Balázs Szörényi, Róbert Busa-Fekete, Adil Paul, Eyke Hüllermeier",/paper/2015/hash/7eacb532570ff6858afd2723755ff790-Abstract.html
8109,Efficient Exact Gradient Update for training Deep Networks with Very Large Sparse Targets,"Pascal Vincent, Alexandre de Brébisson, Xavier Bouthillier",/paper/2015/hash/7f5d04d189dfb634e6a85bb9d9adf21e-Abstract.html
8110,A Gaussian Process Model of Quasar Spectral Energy Distributions,"Andrew Miller, Albert Wu, Jeff Regier, Jon McAuliffe, Dustin Lang, Mr. Prabhat, David Schlegel, Ryan P. Adams",/paper/2015/hash/7fb8ceb3bd59c7956b1df66729296a4c-Abstract.html
8111,Fast Convergence of Regularized Learning in Games,"Vasilis Syrgkanis, Alekh Agarwal, Haipeng Luo, Robert E. Schapire",/paper/2015/hash/7fea637fd6d02b8f0adf6f7dc36aed93-Abstract.html
8112,Communication Complexity of Distributed Convex Learning and Optimization,"Yossi Arjevani, Ohad Shamir",/paper/2015/hash/7fec306d1e665bc9c748b5d2b99a6e97-Abstract.html
8113,Large-Scale Bayesian Multi-Label Learning via Topic-Based Label Embeddings,"Piyush Rai, Changwei Hu, Ricardo Henao, Lawrence Carin",/paper/2015/hash/7ffd85d93a3e4de5c490d304ccd9f864-Abstract.html
8114,Probabilistic Line Searches for Stochastic Optimization,"Maren Mahsereci, Philipp Hennig",/paper/2015/hash/812b4ba287f5ee0bc9d43bbf5bbe87fb-Abstract.html
8115,Sample Complexity of Learning Mahalanobis Distance Metrics,"Nakul Verma, Kristin Branson",/paper/2015/hash/81c8727c62e800be708dbf37c4695dff-Abstract.html
8116,Sample Efficient Path Integral Control under Uncertainty,"Yunpeng Pan, Evangelos Theodorou, Michail Kontitsis",/paper/2015/hash/81ca0262c82e712e50c580c032d99b60-Abstract.html
8117,Mind the Gap: A Generative Approach to Interpretable Feature Selection and Extraction,"Been Kim, Julie A. Shah, Finale Doshi-Velez",/paper/2015/hash/82965d4ed8150294d4330ace00821d77-Abstract.html
8118,Regularization Path of Cross-Validation Error Lower Bounds,"Atsushi Shibagaki, Yoshiki Suzuki, Masayuki Karasuyama, Ichiro Takeuchi",/paper/2015/hash/82b8a3434904411a9fdc43ca87cee70c-Abstract.html
8119,"Reflection, Refraction, and Hamiltonian Monte Carlo","Hadi Mohasel Afshar, Justin Domke",/paper/2015/hash/8303a79b1e19a194f1875981be5bdb6f-Abstract.html
8120,Exploring Models and Data for Image Question Answering,"Mengye Ren, Ryan Kiros, Richard Zemel",/paper/2015/hash/831c2f88a604a07ca94314b56a4921b8-Abstract.html
8121,Learning structured densities via infinite dimensional exponential families,"Siqi Sun, Mladen Kolar, Jinbo Xu",/paper/2015/hash/83adc9225e4deb67d7ce42d58fe5157c-Abstract.html
8122,Streaming Min-max Hypergraph Partitioning,"Dan Alistarh, Jennifer Iglesias, Milan Vojnovic",/paper/2015/hash/83f97f4825290be4cb794ec6a234595f-Abstract.html
8123,Principal Differences Analysis: Interpretable Characterization of Differences between Distributions,"Jonas W. Mueller, Tommi Jaakkola",/paper/2015/hash/83fa5a432ae55c253d0e60dbfa716723-Abstract.html
